student_id,question_id,question,student_answer,correct_answer,subject,topic,subtopic,concept,result,is_correct,error_type,misconception
S010,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S010,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S010,Q04,Solve for x: 5x = 25,x = 20,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S010,Q05,Factor: x² + 5x + 6,(x+3)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S010,Q06,Factor: x² + 7x + 12,(x+1)(x+12),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S010,Q07,Factor: x² - 9,(x+3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S010,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S010,Q09,Solve: x² - 5x + 6 = 0,"x = -2, x = -3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S010,Q10,What is the discriminant of x² + 4x + 4 = 0?,16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S010,Q11,Solve: x² = 16,"x = 4, x = -4","x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S010,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S010,Q13,"If f(x) = 2x + 1, find f(3)",6,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S010,Q14,What is the domain of f(x) = 1/x?,All real numbers,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S010,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",5,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S010,Q16,Find the y-intercept of f(x) = 3x - 6,6,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S010,Q17,Solve: 2x + 3 > 7,x < 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S010,Q18,Solve: -3x < 9,x < -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S010,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S010,Q20,Graph the solution: x ≥ -2,"Open circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S011,Q01,Solve for x: 2x + 4 = 10,x = 5,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S011,Q02,Solve for x: 3x - 6 = 9,x = 1,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S011,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S011,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S011,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S011,Q06,Factor: x² + 7x + 12,(x+1)(x+12),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S011,Q07,Factor: x² - 9,(x-3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S011,Q08,Factor: 2x² + 6x,x(2x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S011,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = 3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S011,Q10,What is the discriminant of x² + 4x + 4 = 0?,-16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S011,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S011,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 10, x = -1","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S011,Q13,"If f(x) = 2x + 1, find f(3)",6,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S011,Q14,What is the domain of f(x) = 1/x?,All real numbers except 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,correct,1,,
S011,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",4,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S011,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S011,Q17,Solve: 2x + 3 > 7,x > 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S011,Q18,Solve: -3x < 9,x < -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S011,Q19,Solve: |x| ≤ 5,-5 ≤ x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S011,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade left","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S012,Q01,Solve for x: 2x + 4 = 10,x = 5,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S012,Q02,Solve for x: 3x - 6 = 9,x = 3,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S012,Q03,Solve for x: x/2 + 3 = 7,x = 2,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S012,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S012,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S012,Q06,Factor: x² + 7x + 12,(x+3)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S012,Q07,Factor: x² - 9,(x+9)(x-1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S012,Q08,Factor: 2x² + 6x,2(x²+3x),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S012,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S012,Q10,What is the discriminant of x² + 4x + 4 = 0?,8,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S012,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S012,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = 10, x = -1","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S012,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S012,Q14,What is the domain of f(x) = 1/x?,x > 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S012,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S012,Q16,Find the y-intercept of f(x) = 3x - 6,3,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S012,Q17,Solve: 2x + 3 > 7,x > 5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S012,Q18,Solve: -3x < 9,x > -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S012,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S012,Q20,Graph the solution: x ≥ -2,"Open circle at 2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S013,Q01,Solve for x: 2x + 4 = 10,x = 7,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S013,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S013,Q03,Solve for x: x/2 + 3 = 7,x = 8,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S013,Q04,Solve for x: 5x = 25,x = 20,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S013,Q05,Factor: x² + 5x + 6,(x+1)(x+6),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S013,Q06,Factor: x² + 7x + 12,(x+2)(x+6),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S013,Q07,Factor: x² - 9,(x-3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S013,Q08,Factor: 2x² + 6x,2x(x+3),2x(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S013,Q09,Solve: x² - 5x + 6 = 0,"x = 1, x = 6","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S013,Q10,What is the discriminant of x² + 4x + 4 = 0?,0,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S013,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S013,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = -5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S013,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S013,Q14,What is the domain of f(x) = 1/x?,x > 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S013,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",5,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S013,Q16,Find the y-intercept of f(x) = 3x - 6,6,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S013,Q17,Solve: 2x + 3 > 7,x > 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S013,Q18,Solve: -3x < 9,x < -3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S013,Q19,Solve: |x| ≤ 5,x ≥ -5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S013,Q20,Graph the solution: x ≥ -2,"Open circle at 2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S014,Q01,Solve for x: 2x + 4 = 10,x = 5,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Arithmetic error,Arithmetic error
S014,Q02,Solve for x: 3x - 6 = 9,x = 3,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S014,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S014,Q04,Solve for x: 5x = 25,x = 125,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S014,Q05,Factor: x² + 5x + 6,(x+3)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S014,Q06,Factor: x² + 7x + 12,(x+2)(x+6),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S014,Q07,Factor: x² - 9,(x-9)(x+1),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S014,Q08,Factor: 2x² + 6x,2(x²+3x),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S014,Q09,Solve: x² - 5x + 6 = 0,"x = -2, x = -3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S014,Q10,What is the discriminant of x² + 4x + 4 = 0?,8,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S014,Q11,Solve: x² = 16,x = 4,"x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Missing negative root,Missing negative root
S014,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = -5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S014,Q13,"If f(x) = 2x + 1, find f(3)",6,7,Mathematics,Functions,Functions,Functions,incorrect,0,Substitution error,Substitution error
S014,Q14,What is the domain of f(x) = 1/x?,x ≥ 0,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S014,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",4,9,Mathematics,Functions,Functions,Functions,incorrect,0,Composition order error,Composition order error
S014,Q16,Find the y-intercept of f(x) = 3x - 6,6,-6,Mathematics,Functions,Functions,Functions,incorrect,0,Intercept identification error,Intercept identification error
S014,Q17,Solve: 2x + 3 > 7,x > 3.5,x > 2,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Arithmetic error,Arithmetic error
S014,Q18,Solve: -3x < 9,x < 3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S014,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S014,Q20,Graph the solution: x ≥ -2,"Closed circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S015,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S015,Q02,Solve for x: 3x - 6 = 9,x = 15,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Sign error,Sign error
S015,Q03,Solve for x: x/2 + 3 = 7,x = 4,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S015,Q04,Solve for x: 5x = 25,x = 30,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Division error,Division error
S015,Q05,Factor: x² + 5x + 6,(x+2)(x+3),(x+2)(x+3),Mathematics,Algebra,Factorization,Factorization,correct,1,,
S015,Q06,Factor: x² + 7x + 12,(x+4)(x+4),(x+3)(x+4),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incorrect factor-pair selection,Incorrect factor-pair selection
S015,Q07,Factor: x² - 9,(x-3)(x-3),(x+3)(x-3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Difference of squares confusion,Difference of squares confusion
S015,Q08,Factor: 2x² + 6x,2x(x+6),2x(x+3),Mathematics,Algebra,Factorization,Factorization,incorrect,0,Incomplete factoring,Incomplete factoring
S015,Q09,Solve: x² - 5x + 6 = 0,"x = 2, x = -3","x = 2, x = 3",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Sign error in roots,Sign error in roots
S015,Q10,What is the discriminant of x² + 4x + 4 = 0?,16,0,Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Discriminant formula error,Discriminant formula error
S015,Q11,Solve: x² = 16,"x = 4, x = -4","x = 4, x = -4",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,correct,1,,
S015,Q12,Solve using quadratic formula: x² - 3x - 10 = 0,"x = -5, x = 2","x = 5, x = -2",Mathematics,Algebra,Quadratic Equations,Quadratic Equations,incorrect,0,Formula application error,Formula application error
S015,Q13,"If f(x) = 2x + 1, find f(3)",7,7,Mathematics,Functions,Functions,Functions,correct,1,,
S015,Q14,What is the domain of f(x) = 1/x?,All real numbers,All real numbers except 0,Mathematics,Functions,Functions,Functions,incorrect,0,Domain restriction oversight,Domain restriction oversight
S015,Q15,"If f(x) = x² and g(x) = x+1, find f(g(2))",9,9,Mathematics,Functions,Functions,Functions,correct,1,,
S015,Q16,Find the y-intercept of f(x) = 3x - 6,-6,-6,Mathematics,Functions,Functions,Functions,correct,1,,
S015,Q17,Solve: 2x + 3 > 7,x > 2,x > 2,Mathematics,Algebra,Inequalities,Inequalities,correct,1,,
S015,Q18,Solve: -3x < 9,x < 3,x > -3,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Sign flip with negative division,Sign flip with negative division
S015,Q19,Solve: |x| ≤ 5,x ≤ 5,-5 ≤ x ≤ 5,Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Absolute value misunderstanding,Absolute value misunderstanding
S015,Q20,Graph the solution: x ≥ -2,"Open circle at -2, shade right","Closed circle at -2, shade right",Mathematics,Algebra,Inequalities,Inequalities,incorrect,0,Inequality symbol confusion,Inequality symbol confusion
S016,Q01,Solve for x: 2x + 4 = 10,x = 3,x = 3,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S016,Q02,Solve for x: 3x - 6 = 9,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
S016,Q03,Solve for x: x/2 + 3 = 7,x = 2,x = 8,Mathematics,Algebra,Linear Equations,Linear Equations,incorrect,0,Order of operations,Order of operations
S016,Q04,Solve for x: 5x = 25,x = 5,x = 5,Mathematics,Algebra,Linear Equations,Linear Equations,correct,1,,
